num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration
0,0,2,60,6,7,6,549,43,0,0,0,13
0,0,2,126,15,10,4,709,17,1,0,0,17
0,0,2,23,50,8,4,376,17,0,0,0,11
1,0,2,138,6,3,3,187,93,1,1,0,18
0,0,2,13,16,9,4,146,85,0,0,1,12
0,0,2,71,29,0,2,408,4,1,0,1,19
1,0,2,429,4,9,0,519,51,1,0,1,9
0,0,2,3,48,9,3,307,17,1,0,0,11
1,0,2,316,37,17,5,299,37,0,0,0,15
5,0,2,201,6,5,3,45,51,1,0,1,19
1,0,2,12,49,14,2,713,51,1,1,1,9
1,0,2,169,6,11,4,664,4,0,0,1,14
0,0,2,183,11,2,6,412,4,0,0,0,17
0,0,2,184,8,0,3,373,4,0,0,0,19
0,0,2,68,5,11,1,253,36,0,0,0,8
0,0,2,169,15,6,0,398,4,1,1,0,15
0,0,2,360,25,4,1,543,80,0,1,0,13
3,1,2,191,14,14,5,270,36,1,0,0,19
0,0,2,98,13,14,3,45,51,1,1,1,19
0,0,2,89,15,2,6,542,43,0,1,0,13
0,0,2,52,5,11,0,406,4,0,0,0,17
0,1,2,59,10,16,2,272,4,1,0,0,9
0,0,2,12,14,4,4,75,12,1,0,1,9
2,0,2,15,25,14,4,734,4,1,1,1,9
1,0,2,395,8,4,0,380,4,1,1,0,17
0,0,2,38,4,6,0,717,51,0,0,0,0
0,0,2,123,20,7,0,6,61,1,1,0,19
1,0,2,255,7,11,6,280,36,0,0,0,17
1,0,2,138,5,7,4,6,51,1,1,1,19
0,0,2,7,50,5,2,470,51,1,0,0,2
0,0,2,28,11,11,2,522,51,0,0,0,17
0,0,2,56,12,20,0,613,4,1,0,1,19
0,1,2,45,6,9,5,549,80,1,0,0,13
0,0,2,40,4,10,3,565,4,1,1,1,17
0,0,2,104,9,15,2,660,4,0,0,1,17
0,0,2,189,32,5,0,174,4,1,0,1,19
0,0,2,0,4,10,2,45,4,0,0,0,19
1,0,2,59,5,1,6,307,17,0,0,0,11
0,0,2,24,11,0,2,770,4,1,0,0,17
1,0,2,60,9,14,4,430,4,1,0,1,12
0,0,2,291,58,4,6,633,4,0,1,0,19
1,0,2,12,18,12,5,247,4,1,0,1,17
0,0,2,196,79,13,0,6,61,1,0,1,19
5,0,2,33,5,9,4,39,17,0,0,0,1
1,0,2,163,11,10,0,6,61,1,0,0,19
0,0,2,21,11,10,0,727,4,1,0,1,9
0,0,2,24,4,11,1,284,43,0,0,0,15
0,0,2,4,14,10,0,782,4,1,0,0,17
0,0,2,10,6,9,6,285,93,0,0,0,12
1,0,2,250,15,12,4,724,4,1,0,1,9
0,0,1,34,11,4,1,424,61,1,0,0,19
0,0,2,217,5,3,2,299,43,1,1,1,15
1,0,2,84,5,13,3,436,85,1,0,0,12
0,0,2,7,3,7,3,105,43,0,0,1,13
0,0,2,45,19,2,1,614,4,1,1,1,9
1,0,2,8,6,15,5,308,85,0,1,0,10
0,0,2,245,14,12,6,537,4,1,0,0,19
0,0,2,2,15,2,6,659,4,1,0,0,9
1,0,2,86,4,13,0,41,51,0,0,0,15
1,1,2,11,3,8,3,285,93,1,0,0,12
0,0,2,23,6,7,5,639,4,1,0,0,19
0,0,2,57,44,9,6,680,4,1,0,0,19
0,0,2,269,53,21,0,716,4,1,0,0,17
0,1,2,25,6,6,0,101,37,1,0,1,15
0,0,2,64,5,3,3,289,4,0,0,1,19
0,0,2,22,18,4,4,640,4,1,0,1,19
0,0,2,40,33,3,2,470,51,1,0,0,2
0,1,2,78,18,9,0,154,4,0,0,0,17
0,0,2,27,20,6,4,416,51,1,0,0,12
5,0,2,207,32,21,4,178,4,1,0,1,17
1,1,2,101,6,14,2,438,85,1,0,1,17
3,0,2,28,5,12,4,278,36,1,0,0,8
1,0,2,350,4,14,4,293,93,0,0,0,9
1,0,2,26,4,15,4,545,43,0,0,0,13
0,0,2,72,31,14,1,412,36,1,1,0,17
1,0,2,329,6,9,1,187,93,1,0,0,18
0,0,2,25,4,11,1,101,43,0,0,0,15
0,0,2,32,3,14,6,302,43,1,0,0,13
0,0,2,47,5,15,4,566,91,0,0,0,0
0,1,2,25,75,12,6,475,51,1,0,0,10
0,0,2,22,4,9,0,113,28,1,0,1,7
0,0,2,218,97,19,6,533,43,1,1,0,13
1,0,2,243,7,5,3,146,85,0,0,0,12
1,0,2,221,78,10,5,559,4,1,1,0,19
1,0,2,117,143,10,1,6,61,0,0,0,19
2,0,2,149,23,10,2,633,4,1,0,1,19
0,0,2,27,22,11,1,90,4,0,0,1,17
1,0,1,171,9,17,6,551,43,0,0,0,17
4,0,2,25,14,8,1,468,37,1,0,1,20
0,0,2,109,24,8,1,622,4,1,1,1,19
0,0,2,31,3,7,2,102,85,0,0,0,12
0,0,2,70,7,2,3,431,85,0,0,0,12
0,0,2,126,12,10,4,328,93,1,0,0,19
3,0,2,57,7,14,1,709,17,1,0,1,17
0,0,2,85,11,14,1,449,4,0,0,1,19
0,0,2,7,80,11,1,515,4,0,0,1,19
0,0,2,1,48,6,4,693,43,1,0,1,19
0,0,2,73,41,5,1,770,4,1,0,1,17
0,0,2,111,27,12,1,376,17,1,1,1,11
1,0,2,48,11,9,1,299,43,1,0,0,15
1,0,2,54,5,11,5,633,103,1,1,1,19
0,0,2,64,4,11,3,714,85,1,0,0,10
0,0,2,77,6,1,2,6,51,0,0,1,19
0,1,2,1,15,7,1,574,50,0,0,0,2
0,0,2,3,2,8,4,397,51,0,0,0,15
0,1,2,67,5,13,5,707,17,0,0,0,11
0,1,1,56,1,15,5,256,34,1,0,0,15
0,0,2,54,8,12,3,58,4,1,0,0,19
0,0,2,2,8,8,5,430,4,1,0,0,12
1,0,2,168,8,9,1,92,4,0,0,0,19
0,0,2,52,70,2,5,92,4,1,1,1,19
0,0,2,104,18,10,6,619,4,1,1,1,19
0,0,2,24,19,2,4,515,51,1,0,0,19
0,1,2,36,3,22,3,545,43,1,0,0,13
0,0,2,18,29,8,6,309,71,0,0,0,7
3,0,2,99,5,14,2,422,85,1,0,1,12
0,0,2,3,71,9,3,639,91,1,0,0,19
1,0,2,193,6,16,4,368,85,1,0,0,12
0,0,1,66,8,4,3,756,101,0,0,0,17
0,0,2,143,6,14,0,376,17,1,1,0,11
0,0,2,15,23,8,2,625,4,1,0,0,19
0,0,2,14,6,1,4,306,37,1,0,0,19
0,0,2,19,81,4,3,470,51,1,0,1,2
0,0,2,62,3,4,1,357,17,0,0,0,5
0,0,2,250,53,9,4,174,4,1,1,1,19
0,1,2,335,7,7,2,477,4,0,0,0,17
0,1,2,35,13,10,3,733,4,1,0,1,9
0,0,2,97,13,6,6,6,51,1,0,1,19
1,0,2,21,6,13,5,309,27,1,0,0,7
2,0,2,69,5,11,0,391,43,0,0,0,15
0,0,2,197,3,15,2,400,43,0,1,1,15
1,0,2,71,4,8,0,323,4,0,1,0,17
2,0,2,99,6,13,3,395,43,1,1,1,15
0,1,2,102,24,12,2,622,4,1,1,1,19
3,0,2,414,4,14,1,368,85,0,0,0,12
1,0,2,141,6,3,1,649,17,1,0,1,9
0,0,2,46,4,22,6,166,4,1,0,0,17
0,0,2,176,4,12,3,110,37,0,0,0,11
0,0,2,76,103,5,5,436,101,0,0,0,12
0,0,2,11,6,6,2,308,85,0,0,1,10
0,0,2,102,19,2,3,574,50,1,0,0,2
0,0,2,347,6,15,5,597,91,0,0,0,0
0,1,2,4,4,5,2,475,80,0,0,1,10
1,0,2,99,6,2,3,302,43,1,0,0,13
0,1,2,62,6,16,0,703,17,0,1,0,11
0,0,2,6,53,8,2,148,4,1,1,1,19
2,0,2,12,9,13,5,373,4,1,1,1,19
2,0,2,283,12,7,3,57,36,1,1,0,17
0,0,2,277,5,17,0,605,91,0,0,1,0
3,0,2,192,10,6,6,6,51,1,0,1,19
0,0,2,38,7,1,4,148,4,1,0,1,19
1,0,2,45,107,8,0,90,36,1,0,1,17
0,0,2,29,6,10,0,399,14,1,0,0,15
0,0,2,14,80,1,5,576,51,1,0,0,2
0,0,2,57,17,3,4,98,37,1,0,0,1
1,1,2,286,5,4,5,309,17,1,1,0,7
0,1,2,39,3,6,6,488,91,0,0,0,0
1,0,2,283,7,10,3,541,4,1,0,0,19
0,0,2,104,17,11,3,93,4,0,0,0,19
3,0,2,83,6,16,1,365,34,1,0,0,9
0,0,2,1,4,0,3,6,51,0,0,0,19
0,0,2,84,25,14,4,438,85,0,0,0,17
0,0,2,58,17,10,3,6,51,1,0,0,19
1,0,2,50,7,3,5,430,4,1,0,1,12
0,0,2,12,9,4,1,424,4,1,0,1,19
1,0,2,80,5,13,0,293,4,0,0,0,9
0,0,2,74,77,12,3,56,36,1,0,0,9
0,0,2,32,53,4,0,617,91,1,0,0,0
0,1,2,12,6,6,3,97,37,1,0,1,18
1,0,2,211,69,4,2,6,61,1,1,0,19
0,0,2,26,2,7,1,101,51,1,0,1,15
0,1,2,10,4,11,2,717,51,1,0,0,0
0,0,2,35,46,7,4,576,51,1,0,0,2
0,0,2,257,3,9,6,431,85,0,0,0,12
0,0,2,42,7,13,3,17,4,1,1,1,19
2,1,2,56,4,8,4,287,93,1,1,1,13
0,0,2,12,5,17,1,97,37,1,1,1,18
0,0,2,78,5,13,4,147,43,1,1,0,13
0,0,2,42,12,11,4,148,4,1,0,0,19
1,0,2,5,81,11,1,114,37,1,1,1,17
0,1,2,9,2,17,3,200,43,0,0,0,18
1,0,2,23,22,12,1,458,4,1,1,1,17
0,0,2,105,30,1,3,630,4,0,0,0,19
2,0,2,161,6,3,4,521,51,1,0,0,7
0,0,2,23,5,4,4,716,28,1,0,0,17
0,0,2,6,76,9,4,163,4,1,0,0,9
0,0,2,6,80,9,4,688,103,1,0,0,19
0,0,2,112,19,23,6,178,4,1,1,1,17
0,0,2,249,12,17,3,296,15,0,0,0,17
1,0,2,47,4,2,6,713,61,1,1,0,9
2,0,2,196,15,10,2,770,103,1,0,1,17
1,0,2,1,4,11,6,566,91,0,0,0,0
0,0,2,60,31,10,6,424,85,1,0,0,19
0,0,2,102,7,23,6,640,4,1,1,1,19
0,0,2,41,6,16,6,100,37,1,0,0,5
2,0,2,109,10,4,1,6,80,1,0,1,19
1,0,2,156,9,3,0,770,4,1,1,1,17
0,0,2,68,77,8,6,6,51,0,0,0,19
1,0,2,212,7,13,1,733,4,1,0,1,9
0,0,2,144,2,3,0,277,103,0,0,1,8
0,1,2,0,4,8,0,86,4,0,0,0,19
0,0,2,33,13,15,2,304,4,0,0,0,19
8,0,2,141,6,6,1,292,17,1,0,0,11
0,0,2,62,7,10,1,477,51,0,0,1,17
1,0,2,41,5,16,5,368,101,1,1,1,12
1,1,2,153,10,11,0,621,4,1,0,1,19
0,0,2,21,9,2,2,411,4,0,0,0,9
0,0,2,51,2,2,1,542,51,0,0,0,13
0,0,2,45,49,17,4,712,17,1,0,0,11
1,1,2,28,5,16,4,260,36,0,0,0,8
1,0,2,307,6,5,1,284,93,0,0,0,15
1,0,2,326,5,14,0,285,93,1,0,1,12
0,0,2,93,48,6,6,154,4,0,0,0,17
1,0,2,62,5,2,4,505,17,1,1,1,11
1,0,2,153,6,13,2,438,85,0,0,0,17
1,1,2,172,4,8,6,157,43,0,0,0,15
0,0,2,123,6,6,4,300,85,0,0,0,12
0,0,2,11,8,7,2,396,4,1,0,0,19
1,0,2,94,10,22,6,397,51,1,1,1,15
0,0,2,41,5,8,2,625,4,0,1,0,19
0,0,2,21,3,18,1,101,37,1,1,1,15
0,0,2,223,80,10,1,397,43,1,1,0,15
0,0,2,319,6,14,2,42,51,0,0,0,12
0,0,2,12,13,10,1,717,4,1,0,1,0
0,0,2,53,3,15,6,195,43,0,0,1,18
0,0,2,9,45,15,5,112,37,1,1,1,10
1,0,2,11,30,5,4,272,4,1,0,0,9
0,0,2,7,5,13,4,111,4,0,1,1,9
0,0,2,32,12,10,5,756,4,0,0,0,17
0,0,2,7,5,12,1,285,93,0,0,1,12
0,0,2,23,7,10,5,105,43,1,0,1,13
1,0,2,78,27,9,0,178,36,1,0,0,17
0,0,2,15,6,6,4,349,51,1,0,0,5
1,1,2,28,4,20,4,375,4,1,0,0,19
4,1,2,44,5,6,2,287,93,1,1,1,13
0,0,2,45,8,11,2,782,4,1,0,0,17
0,0,2,40,9,1,0,446,4,1,1,0,19
1,0,2,91,5,12,6,418,85,1,1,1,12
0,0,2,24,6,12,6,717,51,1,0,0,0
1,0,2,229,10,7,3,6,61,1,0,1,19
0,1,2,79,6,13,3,187,93,0,0,0,18
1,0,2,402,6,4,0,310,37,0,0,1,17
0,0,2,17,23,11,4,422,51,1,0,0,12
6,0,2,75,5,11,2,307,17,0,0,1,11
0,0,2,6,6,7,0,419,51,0,0,1,12
1,0,2,229,10,12,1,394,4,1,0,1,19
0,0,2,18,4,15,4,436,80,1,0,0,12
0,0,2,85,12,13,3,430,4,0,0,0,12
0,0,2,34,14,7,4,633,4,1,0,0,19
0,0,2,26,4,3,1,176,4,0,0,1,9
0,1,2,15,4,5,1,488,37,1,0,0,0
1,0,2,63,11,23,2,291,4,1,0,0,19
0,0,2,2,2,12,0,105,37,1,0,0,13
0,0,2,97,63,23,5,716,4,1,0,0,17
0,0,2,27,5,6,5,404,43,0,0,0,15
1,0,2,18,80,12,1,626,4,1,1,1,19
2,0,2,165,7,8,2,280,36,1,0,0,17
0,0,2,118,10,11,0,749,85,1,1,0,17
1,0,2,178,5,6,4,308,85,1,1,0,10
0,0,2,374,5,4,0,703,101,0,0,0,11
1,0,2,207,6,1,0,212,17,0,0,0,1
0,1,2,238,6,18,0,102,37,0,0,1,12
1,0,2,14,3,8,0,715,51,0,1,0,7
0,1,2,270,4,12,0,203,43,0,0,1,18
0,0,2,47,36,3,5,247,4,1,0,1,17
0,0,2,76,46,14,0,588,4,1,1,0,9
0,0,2,17,4,9,1,377,4,0,1,1,9
0,0,2,10,10,19,6,247,4,1,1,1,17
0,0,2,8,5,7,6,163,4,1,1,1,9
2,0,2,65,7,11,1,721,4,1,1,1,10
0,0,2,52,2,13,1,404,43,0,0,0,15
0,0,2,15,61,2,4,626,4,1,0,1,19
1,0,2,5,19,7,2,320,4,1,1,1,19
2,0,2,38,11,12,6,280,4,1,1,1,17
1,1,2,30,5,16,0,277,36,1,0,1,8
1,0,2,7,25,3,1,250,4,1,1,1,19
1,0,2,19,2,10,3,102,85,0,0,0,12
1,1,2,379,3,3,0,287,93,1,1,0,13
0,0,2,18,24,11,3,81,4,1,0,1,19
2,1,2,21,4,0,6,188,43,1,1,1,18
1,0,2,39,4,9,4,397,51,1,1,1,15
1,0,2,12,6,9,3,634,51,0,0,0,19
0,0,2,30,79,7,5,405,37,1,1,1,15
0,0,2,82,6,4,4,304,4,1,0,1,19
1,0,1,105,7,13,0,625,17,1,0,1,19
0,1,2,34,32,4,5,99,37,0,0,0,8
1,0,2,226,15,14,4,6,28,1,0,0,19
1,0,2,198,6,22,6,634,4,1,1,1,19
2,0,2,219,34,12,0,178,4,1,1,1,17
0,0,2,172,6,2,6,626,4,0,0,1,19
1,0,2,17,3,8,1,397,51,1,1,1,15
4,1,2,46,4,7,2,508,17,1,1,0,7
0,0,2,12,17,9,2,280,36,0,1,1,17
0,0,2,12,24,9,0,574,58,1,0,0,2
1,0,2,288,5,18,6,287,93,1,0,0,13
1,0,2,15,5,21,1,590,4,0,0,0,19
0,0,2,1,6,6,0,397,43,1,0,0,15
1,0,2,160,4,14,3,110,37,0,0,0,11
1,1,2,102,5,14,6,432,85,0,0,0,12
0,0,2,53,5,3,4,300,85,0,0,0,12
0,0,2,17,5,6,5,411,4,1,1,0,9
0,0,2,14,6,14,2,294,85,0,0,0,10
0,0,2,18,5,4,0,311,91,0,0,0,0
0,0,2,110,25,4,4,756,17,1,0,0,17
1,0,2,39,5,15,0,593,51,1,0,0,9
1,0,2,41,12,10,4,394,4,1,0,0,19
0,0,1,293,14,11,5,628,85,1,0,0,19
0,0,2,7,4,15,2,717,91,0,0,0,0
3,0,2,114,4,7,0,300,85,1,0,0,12
0,1,2,245,6,7,6,102,37,1,1,1,12
0,0,2,104,5,5,6,639,91,0,1,1,19
0,0,2,260,20,2,5,293,4,0,0,0,9
0,0,2,6,5,12,0,741,4,0,0,1,17
1,0,2,171,6,7,2,309,17,1,0,0,7
0,0,2,45,17,10,2,515,4,0,0,1,19
1,0,2,131,5,11,4,436,80,1,0,0,12
0,0,2,36,5,11,3,371,43,0,0,0,13
0,0,2,169,11,20,3,6,61,1,0,0,19
0,0,2,17,10,10,4,452,4,0,0,1,16
1,0,2,76,7,1,2,265,4,0,0,0,19
2,0,2,190,5,10,3,377,4,1,0,0,9
1,0,2,127,35,7,6,150,4,1,0,1,19
0,0,2,163,5,8,6,366,4,0,0,1,17
0,0,2,13,8,1,2,419,51,0,0,0,12
4,1,2,12,4,13,0,187,93,1,0,1,18
0,0,2,144,35,0,2,6,51,1,0,1,19
0,0,2,4,62,5,0,475,85,1,0,0,10
3,0,2,247,17,10,3,377,4,1,1,0,9
0,0,2,66,5,15,6,264,36,0,1,0,8
0,0,2,6,88,6,0,627,4,0,0,0,19
0,0,2,310,32,5,2,6,61,1,0,0,19
0,0,2,80,2,23,1,366,4,0,1,0,17
2,0,2,116,12,14,5,6,51,1,0,1,19
0,0,2,87,20,7,1,503,4,0,1,1,19
0,0,2,5,19,21,4,690,4,1,0,1,19
1,0,2,123,19,13,4,307,17,1,0,0,11
0,0,2,37,12,12,2,6,51,1,0,1,19
1,0,2,126,6,10,5,367,43,1,1,1,15
3,0,2,291,9,23,6,148,4,1,0,1,19
0,0,2,4,121,2,5,291,4,0,1,1,19
0,0,2,109,20,3,6,138,4,1,0,0,17
1,0,2,396,25,11,2,148,4,0,0,0,19
1,0,2,47,16,8,6,176,4,1,1,1,9
0,0,2,71,66,15,0,621,71,1,1,1,19
1,0,2,281,4,12,6,287,93,1,0,0,13
0,0,2,19,59,7,0,612,36,1,0,0,14
0,0,2,241,5,11,4,101,37,0,1,1,15
0,0,2,18,5,6,0,581,37,1,1,1,2
0,0,2,26,5,8,0,6,51,1,0,0,19
0,0,2,1,77,9,2,674,4,1,0,1,9
0,0,2,43,10,12,4,770,4,0,0,1,17
0,0,2,83,4,6,3,437,37,0,0,0,12
2,0,2,22,5,4,1,291,93,1,0,1,19
0,0,2,337,31,6,5,6,61,0,1,1,19
2,1,2,125,5,5,6,656,91,1,1,1,0
4,0,2,161,28,3,3,320,4,1,0,1,19
2,0,2,29,6,9,1,438,85,1,1,1,17
0,0,2,43,24,10,3,148,4,1,0,0,19
0,0,2,21,4,10,5,294,93,0,0,0,10
3,0,2,385,4,14,5,101,37,0,0,0,15
1,0,2,88,16,5,5,614,4,1,1,0,9
0,1,2,248,51,3,3,639,4,0,0,0,19
0,1,2,290,5,15,6,420,37,0,0,1,12
0,0,2,61,14,18,0,625,55,1,1,1,19
0,0,2,205,86,7,5,679,4,0,0,0,19
0,0,2,157,11,7,3,741,4,0,0,0,17
1,0,2,197,8,8,2,86,36,1,0,1,19
1,1,2,6,5,19,1,626,51,1,0,1,19
1,0,2,17,7,15,1,57,4,1,1,1,17
1,0,2,87,5,13,3,368,85,1,1,0,12
0,0,2,102,48,5,5,307,76,0,0,0,11
0,0,2,26,6,4,0,438,4,1,0,0,17
1,1,2,56,2,1,4,299,43,1,1,1,15
0,0,2,20,6,6,4,293,4,0,0,0,9
0,0,2,12,5,6,4,253,36,0,0,1,8
1,0,2,172,35,17,4,79,17,1,0,1,8
1,0,2,96,17,2,5,515,4,1,1,1,19
0,0,2,2,12,13,2,362,4,1,0,1,19
1,0,2,85,9,0,0,6,61,1,1,0,19
1,0,2,62,3,5,5,113,43,0,0,0,7
0,0,2,128,79,5,4,716,51,1,1,0,17
0,1,2,78,5,14,1,381,91,1,1,1,0
0,0,2,7,63,10,5,626,4,1,0,1,19
0,0,2,173,65,7,3,377,4,0,0,0,9
3,0,2,311,17,6,5,3,61,0,1,0,12
0,0,2,21,4,11,2,176,4,0,0,0,9
1,0,2,52,8,13,0,49,4,1,1,0,9
0,0,2,16,4,10,1,626,4,0,1,0,19
0,0,2,80,46,13,1,293,4,0,0,0,9
2,0,2,6,6,16,2,717,51,0,0,0,0
2,0,2,70,3,6,5,674,12,0,1,0,9
0,1,2,5,107,14,5,424,85,1,0,0,19
0,0,2,62,12,7,1,770,4,1,0,1,17
0,0,2,118,8,13,3,152,4,0,0,1,9
0,0,2,53,20,10,0,693,91,0,0,0,19
4,0,2,272,6,9,6,705,51,1,0,1,11
2,0,2,70,5,14,6,386,51,1,0,1,15
0,0,2,29,5,22,1,204,37,1,0,0,18
0,0,2,70,12,8,0,114,4,1,1,1,17
1,0,2,6,10,13,2,681,14,1,0,0,19
1,0,2,156,7,3,1,150,4,1,0,0,19
0,0,2,258,18,5,0,367,93,1,0,0,15
0,0,2,135,3,9,1,380,4,0,0,1,17
0,0,2,31,17,11,0,65,51,1,0,0,9
0,0,2,213,3,12,6,747,85,1,0,0,10
0,0,2,86,79,4,6,224,4,0,0,0,9
0,0,2,27,12,0,6,611,4,0,1,1,19
1,0,2,358,5,5,1,416,51,1,0,1,12
0,0,2,140,5,11,4,717,51,1,0,0,0
1,0,2,33,6,6,2,6,51,1,1,1,19
0,0,2,8,40,14,1,178,36,1,1,1,17
1,0,2,394,3,0,2,261,51,0,0,0,8
1,0,2,100,5,4,2,626,51,1,0,1,19
0,0,2,7,12,5,0,717,91,0,0,0,0
0,0,2,275,6,14,6,349,51,0,0,0,5
0,0,2,20,11,10,5,291,4,0,0,1,19
0,0,2,36,4,9,4,159,43,0,1,0,13
1,0,2,25,4,10,6,287,43,1,0,1,13
0,0,2,81,3,15,3,436,85,0,0,1,12
1,0,2,70,6,10,2,289,4,1,0,1,19
0,0,2,11,59,17,4,733,91,1,1,1,9
0,0,2,16,12,11,0,291,4,1,0,0,19
0,0,2,50,12,9,2,721,4,1,0,0,10
1,0,2,42,5,8,1,523,51,1,1,0,0
1,0,2,34,4,13,4,716,4,0,1,0,17
0,0,2,6,4,1,4,476,51,0,0,1,7
1,0,2,44,6,0,6,293,4,1,1,1,9
0,0,2,1,5,8,3,430,4,0,0,1,12
3,0,2,91,20,7,6,6,61,0,1,1,19
0,0,2,115,5,10,0,433,51,1,1,1,12
3,0,2,252,9,4,6,6,51,0,0,0,19
0,0,2,11,81,11,6,626,51,1,0,0,19
0,0,2,48,5,10,2,362,34,0,0,0,19
0,0,2,24,5,1,1,626,51,1,1,1,19
0,0,2,93,81,12,3,713,4,1,1,1,9
1,0,2,42,6,14,2,287,93,1,1,0,13
0,0,2,24,62,3,6,408,36,1,0,0,19
0,0,2,72,4,12,1,380,4,0,1,1,17
0,0,2,42,3,4,6,763,91,0,0,0,0
0,0,2,68,16,14,1,6,51,1,0,1,19
0,1,2,74,5,12,5,430,85,0,0,0,12
0,0,2,68,5,1,4,398,4,1,0,0,15
0,1,2,72,4,15,0,302,43,0,0,0,13
0,0,2,100,4,11,3,291,4,0,1,0,19
0,0,2,64,53,13,5,614,4,1,0,0,9
1,0,2,52,50,12,6,348,17,1,1,0,19
0,0,2,168,18,6,5,6,61,0,0,0,19
1,0,2,91,6,8,2,680,51,1,0,1,19
0,0,2,9,19,9,5,10,61,1,0,0,0
0,0,2,15,11,10,0,160,4,1,0,1,19
1,0,2,26,5,7,0,300,85,1,0,1,12
2,1,2,291,4,9,6,187,93,1,1,1,18
1,0,2,191,4,14,2,438,85,0,1,1,17
1,0,2,93,20,12,2,412,4,1,0,0,17
0,0,2,116,9,7,2,639,4,1,0,1,19
0,0,2,17,64,7,2,770,4,0,0,1,17
0,0,2,58,4,12,1,717,51,0,0,0,0
0,1,2,156,13,2,3,154,4,0,0,0,17
0,0,2,34,16,10,4,175,4,1,1,1,19
1,0,2,332,9,3,4,90,4,0,0,0,17
0,0,2,32,5,10,4,736,4,0,0,0,9
0,0,2,257,5,23,6,107,4,0,0,1,19
0,0,2,33,11,13,2,680,4,0,0,0,19
1,0,2,68,4,15,1,371,93,0,0,0,13
1,0,2,39,6,6,4,102,37,1,0,0,12
1,0,2,70,17,6,5,530,43,1,1,1,13
0,0,2,30,10,9,1,574,50,1,0,0,2
1,0,2,29,3,6,2,774,34,1,0,1,6
0,0,2,77,5,8,2,430,85,1,0,1,12
1,0,2,19,68,16,4,397,43,1,0,0,15
2,1,2,48,33,9,4,178,4,1,0,1,17
0,0,2,3,3,11,2,633,4,0,0,0,19
1,0,2,73,19,14,6,148,87,1,0,0,19
1,0,2,303,6,17,0,278,36,1,0,0,8
0,0,2,8,6,0,4,680,51,1,0,1,19
1,0,2,5,6,11,3,630,4,0,1,0,19
0,0,2,13,4,9,3,548,43,0,0,1,13
1,0,2,178,5,12,2,438,85,1,0,0,17
1,0,2,188,9,9,0,148,5,1,0,1,19
0,0,2,2,6,9,4,509,4,0,0,1,17
1,0,2,148,4,5,0,725,51,1,0,0,9
0,0,2,77,6,8,0,664,4,0,0,0,14
0,0,2,1,6,15,1,109,4,1,0,0,19
0,0,2,10,5,14,3,380,4,0,0,1,17
0,0,2,10,6,3,3,639,91,1,1,1,19
0,0,2,68,5,15,4,761,91,0,0,0,0
0,0,2,23,20,3,5,716,51,0,0,0,17
2,0,2,363,39,6,6,6,61,1,0,1,19
0,0,2,5,21,9,4,291,4,1,0,0,19
0,0,2,48,3,0,4,580,80,0,1,0,2
1,0,2,49,6,10,6,548,43,1,0,0,13
1,0,2,8,5,2,3,438,85,0,0,0,17
1,0,2,168,45,8,6,688,4,1,1,0,19
0,0,2,15,3,11,2,684,4,0,0,0,19
2,0,2,140,20,3,6,174,4,1,1,1,19
1,0,2,13,7,16,3,178,4,1,0,1,17
0,1,2,58,13,9,1,630,4,1,1,1,19
3,0,2,109,5,9,3,302,43,1,1,0,13
0,0,2,347,5,9,5,311,91,0,0,0,0
0,1,2,5,13,17,2,45,51,1,1,1,19
0,0,2,42,6,22,1,368,90,0,0,0,12
0,0,2,100,22,13,0,738,4,1,0,1,9
0,1,2,72,4,9,2,368,85,1,1,1,12
3,0,2,98,5,5,5,159,93,1,0,0,13
0,0,2,49,79,16,1,362,34,1,1,0,19
1,0,2,276,35,6,0,6,61,1,0,1,19
0,0,2,8,9,9,3,6,61,0,0,1,19
0,0,2,21,6,4,3,373,4,0,0,0,19
0,0,2,73,7,15,3,733,4,0,0,0,9
0,0,2,24,19,5,4,576,51,1,0,0,2
0,0,2,38,11,3,1,375,4,1,1,0,19
1,0,2,177,18,3,2,84,4,0,0,0,9
1,0,2,226,6,18,6,717,51,1,1,0,0
0,0,2,32,21,4,5,783,4,1,1,1,17
3,0,2,36,3,16,0,42,85,1,1,1,12
0,0,2,37,16,0,1,107,37,1,0,1,19
0,0,2,5,6,5,1,521,17,0,0,0,7
0,0,2,20,6,13,5,247,78,1,1,1,17
0,1,2,6,6,12,0,523,51,1,0,0,0
0,0,2,12,16,2,2,680,51,0,0,0,19
0,0,2,231,18,8,1,770,4,1,1,0,17
0,0,2,84,6,12,0,99,37,0,0,0,8
2,0,2,45,5,5,1,300,85,1,0,0,12
2,0,2,46,6,12,4,302,43,1,0,0,13
0,0,2,64,172,16,0,6,93,1,0,0,19
0,0,2,10,31,10,2,470,51,1,0,0,2
2,0,2,91,4,4,3,436,85,1,0,0,12
0,0,2,21,6,10,5,391,43,0,0,0,15
1,0,2,86,11,10,3,611,4,1,0,1,19
0,0,2,271,15,5,6,566,37,1,0,1,0
1,0,1,24,0,0,0,102,37,1,0,1,12
0,0,2,131,26,7,6,733,4,1,0,1,9
0,0,2,78,5,2,6,377,4,1,1,1,9
0,0,2,6,2,2,3,693,91,1,0,1,19
0,0,2,68,6,12,5,293,4,0,1,1,9
